DATE,PRCP
6/25/1989,0.65
9/20/2010,4.92
5/19/2013,0
8/22/2014,0
6/7/1989,0
11/7/2009,0
5/23/2015,0
4/25/2011,0
7/10/2008,0
10/21/2012,0
12/14/2017,0
6/20/2015,0
8/6/2015,0
12/4/2018,0
9/20/2015,0
4/6/2017,0
2/11/2010,0.07
1/26/2015,0
12/11/2008,0
9/3/2013,0
10/3/2017,0
10/17/2019,0
12/2/2019,0
2/24/2017,0
11/8/1992,0
12/13/2008,0
1/30/2018,0
1/20/2020,0
8/4/2014,0
3/9/2015,1.09
2/1/2018,0
8/18/2020,0
7/7/2017,0.23
7/24/1989,0
10/13/1997,6
1/5/2021,0
3/26/2017,0
3/7/2019,0
11/13/2018,0.01
6/6/2020,0
1/28/2014,0
4/10/2014,0
7/2/2015,1.34
3/18/2016,0.03
3/1/2008,0
1/11/1992,0.35
4/27/1993,
8/13/2019,0
5/1/2018,0
8/11/2009,0
2/14/2016,0
4/23/2019,0
7/14/1993,0
4/6/2016,0
2/22/2012,0
11/22/2016,0
7/25/2017,0
5/12/2014,0
10/27/2012,0
3/7/2014,0
5/29/2011,0
11/25/2020,0
4/1/1997,0.1
3/29/2017,0
9/28/1992,0
3/26/2017,0
11/14/2014,0
12/3/2015,0
9/2/2017,0
9/5/1990,0.35
8/24/1997,0
5/16/2020,2.12
7/11/2013,0
10/24/2009,0
3/22/2016,0
12/31/1995,0
3/10/2012,0.07
1/22/1990,0
3/14/2013,0
3/30/1998,0
1/8/2009,0
12/8/2014,
2/29/2020,0
1/31/2010,0
8/27/2010,0
12/18/2017,0.04
6/25/2019,0
3/7/2009,0
9/18/1988,0.04
9/11/1992,0.8
5/8/1993,0
9/27/2015,0
9/1/2017,0
2/12/2015,0
4/1/2019,0.59
2/24/2021,0
3/20/2011,0
4/7/2014,0.14
4/15/2018,0
4/17/2009,0.03
8/29/2010,0
2/16/2011,0
4/1/2014,0
7/4/1996,0
3/29/2011,0
9/5/2011,0
9/8/2018,0
2/18/2016,0
10/14/2014,0
5/9/2016,0.16
12/2/1991,0
12/14/2008,0
7/28/2017,0
5/28/2009,0.45
8/17/2017,0
9/15/2018,4.12
3/17/1997,0.4
4/19/2017,0
3/14/1992,0
10/16/1992,1.1
3/13/2018,0
6/23/1991,0
5/17/2018,
8/11/2018,0
4/27/2011,0
5/26/2010,0.01
9/25/2017,0
12/1/2009,0.89
8/20/2018,0
7/29/2015,0
2/1/1992,0
4/5/2014,0.06
9/22/1993,0
7/16/2019,0
7/11/1991,0
11/7/2010,0
5/13/2015,3.76
4/5/2009,0
3/18/1997,0.9
9/18/2019,0
10/15/2007,0.51
8/19/2019,0
8/9/1990,0
10/29/1994,0
2/15/2009,0.04
11/9/2010,0
2/16/1995,0
1/19/2020,0
10/25/2007,0
4/11/2017,0
12/25/2019,0
11/21/1993,0
1/2/2013,0.07
11/12/1994,0
12/2/2012,0
12/17/2018,0
12/21/2016,0
7/22/1992,0
1/8/1993,0.21
3/8/2011,0
8/2/2008,0
9/5/2010,0
3/24/2016,0
3/13/2008,0
9/10/1996,0.2
1/20/2010,0
7/2/2008,0.03
7/10/2014,0.9
3/11/2012,0.15
8/1/2019,0
11/9/2018,0.16
12/6/2020,0.1
6/4/1998,0
1/26/2017,0
7/8/2012,0
1/9/2018,0
12/9/2018,0.01
4/20/2012,0
2/22/1992,0.03
2/16/2014,0
3/1/1996,0
11/30/2014,0
10/10/2007,0
9/15/2019,0.82
4/18/2019,0.68
8/24/2013,0
2/9/2018,0
7/2/2019,0
8/18/2017,0
2/1/2018,0
7/14/1990,0
1/19/2011,0
1/20/2010,0
6/8/2010,0.16
6/4/2016,1.06
10/31/1989,0.2
10/18/2012,0
11/15/2010,0.03
4/5/2014,0
7/4/2014,0
8/15/2018,0.03
10/6/2016,0
7/11/2010,0
12/26/2008,0
4/5/2018,0
1/27/2009,0
9/10/2014,0
3/16/2011,0
7/10/2010,0
3/27/2013,0
1/16/2018,0.1
4/16/2016,0.01
5/29/2010,0
10/22/2018,0.01
10/9/1997,6.2
2/12/2020,0.01
2/20/1997,1.25
6/5/2009,0
7/22/2015,0
3/22/2020,0.1
1/12/2016,0
1/14/2019,0
10/16/2013,0
11/24/1990,0.22
3/9/2008,0
2/2/2010,0.15
2/11/2012,0.03
5/7/1993,0
9/9/2018,0.04
12/16/2020,0
2/24/2016,0
10/4/2020,0
1/17/2014,0
4/30/2018,0
3/16/2015,0.08
11/25/2018,0
11/2/2007,0
4/26/2010,0
3/2/1998,0
10/24/2018,0.02
6/20/2017,0
2/4/2011,0.07
12/20/2016,0
1/13/2020,0.04
2/12/2012,0
6/23/2016,0
6/20/1995,0.05
9/13/1992,1.1
5/23/2008,0
2/22/2009,0.02
10/7/2010,0
9/30/2016,0
6/11/2009,0
5/17/2019,0
6/12/2017,0
5/12/2009,0
8/30/2010,0
10/12/2013,0
5/19/1996,0
3/2/2009,0
4/6/2010,0
4/14/2014,0
7/2/1996,0
10/5/2015,0
1/28/2012,0
3/10/1989,0
3/6/1997,0
4/18/1998,0.3
6/4/2009,0.44
11/13/2016,0.02
5/4/2017,0.37
6/10/2013,0
12/5/1991,0
11/5/1988,0
7/13/2020,0
8/23/2016,0
3/8/1998,0.8
9/30/1989,0
9/17/1993,0.35
12/9/2016,0.02
6/13/2017,0
4/10/2010,0
9/2/2011,0
9/30/1990,0
4/18/2009,0
7/19/2020,0
3/20/2009,0
7/15/1990,0
6/17/2010,0.03
9/5/2016,0
2/3/2019,0.23
4/20/1995,0.03
1/5/2009,0
7/27/2018,0
3/28/2009,0
2/24/2014,0
9/19/2016,0
12/31/2020,1.46
7/21/2010,0
10/10/2014,0
8/17/2010,0
10/8/2015,0
2/13/2021,0.01
1/8/2013,0.17
8/27/1996,0
4/30/1997,0
9/13/2020,0
11/10/2010,0
4/1/2011,0
6/21/1998,0
3/5/2017,0.7
3/26/2019,0
4/20/2018,0
8/20/2009,0
9/3/2010,0
6/18/2014,0
11/21/2017,0
11/28/1993,0
4/22/2010,0
3/4/2015,0
8/31/2020,0
7/1/2010,1.03
12/27/2019,0
8/27/2014,0
5/15/2015,0
9/4/2019,0.43
8/23/2013,0
6/27/2012,0
11/20/2016,0
4/13/1997,0
12/24/2017,0
12/10/2014,0
11/1/2015,0
1/7/2016,0.04
4/13/1995,0
8/25/1989,0
3/10/2013,0
3/14/1995,0
3/7/2013,0
8/7/2016,0
11/18/2016,0
6/9/2020,0
9/23/2013,0
2/25/2018,0
9/15/1992,0.05
7/8/1993,0
7/2/2018,0
9/19/2011,0
8/10/2017,0
5/20/1994,0
2/26/2009,0
4/8/2010,0
3/6/1996,0
9/21/2009,0
3/10/2017,0.33
2/12/1996,0
3/25/2011,0
7/26/2019,0
3/1/2015,0.28
12/10/1997,0
2/3/2017,0
12/2/2017,0
7/13/1992,0
6/4/2008,0
1/17/2020,0
9/25/2016,0.52
4/5/2020,0.31
4/29/2011,0
3/14/1996,0
1/27/1992,1.1
8/22/1992,0
7/28/2012,0
8/27/2010,0
11/1/2013,0
7/23/2015,0
6/5/1992,0
3/19/2011,0
8/1/2015,0
9/11/2009,0.93
10/27/2014,0
6/15/2018,0
1/8/2009,0
1/21/2020,0
4/13/2015,0.84
9/8/2015,0
1/21/2014,0
10/7/2012,0
11/24/2013,0.03
1/15/2015,0.02
8/23/1989,0
4/15/2018,0
2/25/2011,0
6/15/2017,0
8/31/2013,0
1/28/2010,0
1/9/2020,0.01
8/19/2011,0
2/14/2018,
9/28/2009,0
10/17/2017,0
7/25/2018,0
1/2/2013,0.04
9/5/2015,0
2/16/2021,0
11/6/2013,0
12/15/2018,0
5/2/1996,0
11/11/2016,0
9/30/2011,0
9/6/1997,0.8
10/19/2014,0.47
6/2/2010,0
12/30/1995,0
10/23/2014,0
9/29/2017,0
12/30/2008,0
7/1/2014,0
12/20/2015,0
12/26/2019,0
8/28/1990,0
6/19/2016,0
6/29/2008,0
11/1/2016,0.73
2/3/2009,0
9/27/2018,1.16
5/17/2010,0
8/3/2017,0
7/29/1994,0
10/19/2015,0
3/20/2018,0
7/10/2013,0
10/12/2019,0.04
5/10/2019,7.66
11/11/1989,0
2/21/1989,0
9/9/2008,0.03
2/29/2020,0
9/7/2016,0.01
10/8/1995,0
10/29/2019,0.01
5/1/2019,0
7/16/2014,0
11/2/2014,0
11/14/2016,0
1/13/2017,0
7/29/2014,0
3/5/2014,0.08
7/21/2014,0
9/7/2008,0
11/4/2012,0.87
2/24/2011,0.01
7/10/2020,0
6/29/1991,1.68
3/6/1994,0
10/29/2010,0
8/17/1992,0
2/14/1997,0
6/30/2019,0
4/18/2017,0.04
11/22/2013,0
7/25/2016,0
9/12/2013,0.27
10/17/2016,0
3/2/2015,0.03
11/2/1992,0.2
11/4/2020,0
8/17/2017,0
10/31/2017,0
2/7/2020,0
9/5/1989,0
11/16/2010,0
11/7/1994,0
4/8/2013,0
11/5/2013,0
8/14/1995,0
8/2/2019,0
7/13/2010,0
8/9/2019,0
8/7/1994,0
8/6/2009,0
6/19/2014,0
7/9/2016,0
8/30/2010,0
7/7/2018,0.35
8/25/2020,0.06
1/5/1995,0
4/26/2012,0
4/19/2008,0.09
8/17/2014,0
1/28/2021,0
6/7/2008,0
12/31/2012,0
7/12/2012,0.15
8/23/2020,0
4/25/2018,0
7/22/2016,0
11/14/2012,0.24
3/27/2015,0
12/3/2009,0
10/15/2010,0
5/21/2013,0
5/21/2020,0
1/3/2020,0.04
12/5/2015,0
6/11/2019,0.01
8/14/2019,0
5/13/2019,0
2/4/2020,0
11/13/2009,0
7/18/2015,0
2/8/2021,0
10/26/2012,0
4/9/2016,0.09
6/16/2017,0
8/12/2017,0
4/27/2018,0
7/31/2020,0
8/26/1997,0
9/6/1993,0
1/12/2014,0
1/23/2010,0
5/22/2015,1.53
9/9/2015,0
10/16/2018,0.03
6/9/2010,0.15
5/4/2010,0
12/6/2016,0
7/29/1991,0
5/1/2020,0
8/7/2016,0
2/14/2011,0
1/30/1997,0
1/10/2012,0.05
10/12/1988,0
2/6/2016,0
1/17/2016,0
2/1/2017,0
6/27/1992,0
1/3/2011,0
8/3/1994,0
2/10/2020,0
6/6/2015,0.19
3/23/2018,0
1/21/2019,0
2/1/1993,
5/20/2017,0
11/17/2008,0
2/5/2014,0
2/14/2014,0
8/14/2018,0
8/13/2010,0
6/21/2013,0
3/15/2013,0
9/1/2017,0
11/10/2012,0
5/24/2015,1
6/18/2009,0
1/14/2020,0.04
3/18/1995,0
11/7/2007,0
11/18/2019,0
1/3/2014,0
3/23/2010,0
5/2/2015,0
2/10/2010,0
4/3/2020,0
10/24/2019,0
3/9/2010,0.04
1/17/2021,0
3/26/2009,0
6/17/2018,0.02
6/6/1993,0
11/18/2018,0.02
10/8/1997,1.5
8/13/2010,0
2/24/1994,0
8/12/2020,0
10/26/2014,0
2/8/2020,0
11/14/2013,0
5/6/2018,0
5/29/2019,0
11/25/1990,0
12/29/2017,0.02
11/14/2019,0.24
10/8/1989,0
5/25/2009,0.16
7/20/1997,0
12/15/2012,0.03
6/30/2017,0
2/8/2012,0
10/11/2013,0
9/27/1994,0
6/7/2015,0
4/29/2018,0
12/20/2018,0
3/30/1997,0
2/22/2010,0
12/31/2016,0.05
9/6/1989,0
3/29/2011,0
12/9/2017,0.02
2/2/2021,0
9/15/2009,0
9/1/2013,0
6/21/2011,0
5/6/2014,0
5/16/2017,0
8/24/2018,0
6/7/2019,0.39
8/10/2017,0
11/23/2008,0.04
5/4/2010,0
3/2/2017,0
2/4/2019,0
9/9/2011,0
4/15/2018,0
10/27/2013,0.03
9/2/1994,0.2
10/30/2019,0
7/26/1991,0
3/24/1994,0
8/25/2011,0
10/18/2008,0
7/11/2010,0
10/23/2019,0
12/4/2014,0.04
10/8/2008,0.11
10/18/2012,0
8/9/2020,0
6/29/1989,0
10/20/2013,0.02
11/30/2016,0
5/29/2008,0
2/17/2019,0
9/28/2008,0
3/12/2016,0
11/17/2019,0
8/18/2020,0
9/30/2013,0.04
7/18/2010,0.01
4/12/2018,0
12/10/2009,0
2/8/1994,0
11/12/2009,0
6/29/2010,0.02
6/18/2014,0
8/21/1995,0
11/24/2007,1.01
9/16/2010,0.82
11/22/2019,0
6/24/2011,0
2/5/1989,0.01
10/18/1996,0
7/12/1998,0
4/2/2013,0.04
10/30/2009,0
8/6/1990,0
4/2/2011,0
11/22/2012,0
7/23/2016,0
3/16/1989,0
1/4/2014,0
2/28/2015,0.65
11/18/2014,0
9/6/2009,0.17
5/11/2019,0.03
2/22/2020,0
6/16/2008,0
3/26/2014,0.13
5/16/2015,2.1
3/1/1998,0
1/29/2015,0
12/8/1990,0
6/26/2018,0.2
8/18/2014,0
12/11/2009,0
5/14/1995,0
10/4/2015,0
5/3/2017,0
5/10/1996,0
3/22/2013,0
2/7/2015,0
8/22/2015,0
7/23/2008,1.37
6/16/1992,0
9/1/2016,0
6/5/2019,1.65
2/5/1990,0
5/11/2018,0
7/18/2017,0.02
9/17/2017,
2/24/2019,0
7/14/2015,0
5/25/2011,0
10/17/2018,0
5/23/1993,2.2
2/18/2011,0
8/8/2012,0
4/23/2010,0
11/13/2013,0
11/4/2017,0
3/19/2015,0.06
12/20/2017,0
5/24/2019,0
5/30/2017,0
1/14/2021,0
4/1/2014,0
4/12/2018,0
12/18/1988,0
12/3/2014,0
4/1/1992,0
8/8/2008,0
1/12/2017,0
12/29/1989,0
7/3/2011,0
6/16/2014,0
2/27/1992,0
9/14/2011,0
2/8/1992,0
4/26/1997,0
4/30/2018,0
4/14/2019,0
4/10/2020,0.08
6/22/2017,0
3/18/2017,0
2/12/2018,0
7/16/2010,0
2/26/2014,0.04
3/12/2019,0
2/15/2020,0
9/16/2017,0
5/19/1998,0
6/23/2014,0
1/24/2019,0
3/20/2014,0
2/9/1997,0.5
11/24/1988,0
12/15/2009,0
5/26/2014,0.02
12/1/2010,0
5/7/2014,0
8/20/1992,0
11/1/2014,2.31
11/29/1993,0
8/12/2008,0
12/13/2017,0
1/25/2021,0
11/3/2014,0
2/11/2011,0
4/19/1998,0
11/6/2008,0
2/21/2011,0
7/26/2010,0.01
3/17/2012,0
2/22/1990,0.51
1/26/1995,0.25
5/27/1998,0
9/8/2009,0.04
8/22/2010,0
2/20/2020,0.02
5/10/2013,0
9/14/2014,2.05
7/18/1992,0
9/30/2014,1.2
1/28/2021,0
11/10/2008,0.37
4/30/1992,0
4/17/2014,0
9/17/2009,0
9/30/2010,0
4/23/2018,0
5/7/2018,0
11/8/2011,0
8/31/2019,0
1/9/1995,0
10/3/2009,0.07
7/27/2013,0
3/31/2011,0
5/3/2014,0
6/24/1996,0
1/17/2020,0
6/28/2014,0
2/15/1993,
10/16/2019,0
1/30/2020,0.02
2/16/2020,0
3/27/2015,0
11/13/1997,0
7/18/2013,2.6
2/18/2014,0
1/29/2015,0
5/22/2020,0
8/6/2010,0
5/17/2014,0
10/18/1997,0
2/4/2015,
4/6/2017,0
6/4/2011,0
1/10/2019,0
11/24/2013,0.04
12/2/2015,0
1/30/2016,0
3/31/2019,0.11
1/27/2011,0
12/30/2013,0.11
9/6/2018,0.49
11/27/2013,0.02
2/16/2017,0
7/25/2014,0
8/8/2018,0
4/1/2008,0
10/3/2013,0
2/19/2019,0.07
4/2/2017,0
3/12/1992,0
10/24/2016,0
10/30/1996,0
6/18/2017,0
4/12/2011,0
7/17/2012,0.15
6/16/2008,0
12/31/2009,0.03
6/20/2015,0
11/1/2018,0.04
7/3/1992,0
11/14/2017,0.01
4/14/2016,0
4/20/1994,0.4
6/2/2014,0
1/4/2015,0
4/11/2012,0
5/27/1993,0
3/3/2019,0
12/26/2010,0
3/3/2017,0.02
11/24/2009,0.03
12/27/2009,0.09
8/5/2013,0
7/7/2009,0
1/13/2014,0
1/5/2014,0
1/8/2010,0.03
6/7/2014,0
2/19/2014,0
5/5/1995,0
4/9/1992,0
1/25/2019,0
12/12/2007,0
9/6/2016,0
10/24/2013,0
7/26/2009,0
10/9/2020,0
1/31/2011,0.03
9/3/2020,0
7/29/1990,0
1/18/2019,0.05
4/11/1989,0.02
6/27/2019,0
3/28/1995,0
12/26/1991,1.45
4/28/1993,
4/27/2018,0
6/2/2009,0
5/12/2018,0
5/1/2012,0
12/14/2013,0
7/12/2010,0
2/2/2013,0
1/14/2014,0.01
3/7/2019,0
8/5/2008,0
9/28/2009,0
8/21/2012,0
8/21/2015,0.1
9/15/2017,0
4/19/2015,0.49
8/22/2012,0
1/26/2015,0
1/12/2018,
1/7/2018,0
6/1/2019,0
5/15/2010,0
6/27/2013,0
7/18/2012,0
3/25/1989,0
1/28/1992,0
5/26/1996,0
12/1/2011,0
4/9/2017,0
3/8/1992,0
3/31/2018,0
5/9/2012,0
7/11/2013,0
6/12/1993,0
1/3/2015,0.14
11/19/1990,0
9/22/2018,0
7/7/2009,0
8/30/2012,0
10/27/2017,0
10/17/1992,0
10/11/2010,0
1/4/2018,0
7/23/2018,0
10/23/2020,0
10/28/1993,0
10/22/2014,0
3/5/2009,0
9/13/2011,0
10/31/2015,0.78
1/15/2018,0
3/1/2012,0
9/29/1990,0
9/1/1994,0.45
8/10/2008,0
8/20/2016,0
1/28/1997,0
6/22/1989,0
2/26/2015,0.02
12/15/2015,0
9/16/2009,0
10/7/1997,0
6/17/2015,0.77
4/21/2018,0
4/11/2015,0.08
4/8/2016,0
4/3/2017,0
10/11/2017,0.43
5/26/2020,0.45
10/11/2013,0
6/5/2020,0
5/16/2017,
11/28/2017,0
9/2/2013,0
2/7/2010,0
3/27/2020,0
6/10/2020,0
8/16/2011,0
9/20/2019,0
1/17/2018,0.02
7/2/2015,0
5/12/2010,0
12/23/2011,0.02
5/19/2020,0
9/23/2020,0
6/18/1995,0
11/26/2014,0
9/2/2015,0.08
4/19/2020,0.02
11/2/2009,0
10/17/2014,0
3/5/2013,0
4/11/2014,0
11/25/2019,0
4/5/2008,0
1/6/2009,0.05
11/21/2010,0
4/29/2013,0
10/4/2018,0
1/11/2011,0.01
2/17/2016,0
9/7/1995,0
4/17/1995,0
7/25/2008,0.03
9/28/1996,
9/15/2010,0.02
9/12/2008,0.03
5/26/2017,0
8/9/1993,0
6/7/2013,0.15
5/26/2013,0
2/10/2015,0
4/9/2020,0
2/21/2019,0
3/11/2017,2.85
2/8/2011,0
10/21/2019,0
11/9/2008,0
7/26/2008,0
9/10/2010,0
11/15/1993,0
9/19/2019,0
10/16/2014,0
11/17/2017,0
8/19/2013,0
12/19/2010,0
7/23/1989,0
9/5/2009,0
4/17/2013,0
2/9/1996,0
8/17/2013,0.03
2/14/2017,0.01
8/23/2019,0
1/23/1989,0
9/17/2013,0
7/14/2017,0
1/12/2021,0
7/15/2012,0
4/6/2018,0
4/8/2011,0
9/8/2020,0
7/14/1994,0
11/18/2019,0
7/21/1996,0
4/12/2020,0
9/19/2011,0.02
9/7/2013,0.03
12/3/2011,0.16
12/4/2009,0.09
11/14/2009,0
7/1/2013,1.11
4/4/2017,0
12/28/2011,0
8/14/2013,0
3/7/1998,0
5/2/2012,0
7/17/2018,
10/10/2012,0
12/22/2015,0
2/1/2021,0
9/12/1992,1
2/13/2010,0
1/26/2018,0.02
8/16/2018,0
3/28/1997,0
9/12/2018,1.55
3/28/1996,0
6/24/2016,0.08
5/15/2018,0
4/17/2019,0
12/30/1997,0
10/27/1992,0
9/27/2014,0.43
1/29/2009,0
8/2/2019,0
1/12/1996,0
5/11/2010,0
7/16/2015,0
4/22/2011,0
8/17/2018,0
12/7/2019,0
1/22/2021,0.06
11/12/2015,0.06
7/5/2018,0.34
7/4/2017,0
2/8/2020,0
12/1/2008,0
4/7/2018,0
8/31/2010,0
3/16/1996,0
12/28/2015,0.01
8/19/2016,0
9/23/2017,0
2/19/2020,0
5/15/2013,0.23
7/5/2019,0
12/6/2013,0.01
3/19/2020,0
2/7/2021,0
12/2/2013,0
10/4/2009,0
2/12/2011,0
11/9/2017,0.4
10/23/2013,0
4/5/2015,0
11/1/1993,0
5/23/2008,0
10/21/2009,0
10/11/2017,0.39
10/30/2008,0
11/23/2014,1
3/1/2018,
11/10/2014,0
9/19/2015,0.07
3/25/1995,0
5/25/2018,0
7/16/2008,0
10/16/2011,0
8/13/2012,0
3/14/2015,0
9/15/2008,0.2
2/9/2015,0
7/10/2012,0
5/25/2015,0
5/31/1994,0
10/24/2019,0
4/2/2009,0
4/12/2008,0.04
9/8/2010,1.43
12/30/2018,0
4/23/2018,0
9/27/2019,0
3/3/1992,0
1/13/1993,0
3/11/2017,1.75
1/12/2020,0
12/30/1991,0
3/17/2016,0
4/6/2015,0
7/10/2017,
10/29/2008,0
8/19/2018,0
9/4/1992,0
12/22/2019,0.01
4/12/1993,4.2
9/13/2020,0
8/10/2019,0
12/26/2019,0
9/5/2018,0
9/1/2010,0
3/13/1989,0
1/3/2012,0
12/6/2015,0
7/27/1994,0
11/12/2018,0.54
9/22/2012,0
6/23/2020,0
7/4/2012,0.01
5/5/2015,0
6/10/2011,0
5/17/1992,0.81
3/17/2014,0
11/21/2014,0.03
11/22/2014,0.06
9/2/1997,0
7/10/1998,0
4/29/2020,0
1/23/2010,0
12/27/2015,0
1/23/2014,0
1/15/1994,0
1/1/2016,0.08
6/21/2014,0
12/19/2017,0.03
7/19/2014,0
1/5/2020,0
1/14/2021,0
9/20/1992,0.02
7/7/2018,0.25
6/3/2008,0
3/20/2014,0
8/4/1989,0
11/22/1994,0
7/8/1997,0
5/15/2018,0
5/19/1995,0
11/8/1991,0
9/11/2019,0.18
9/26/2015,0
9/25/2017,0
5/30/2014,0
11/7/2018,0
8/21/2011,0
2/20/2013,0
8/8/2016,0
1/20/2008,0
6/17/1991,0
1/10/2011,0
10/11/2014,0
10/4/2019,0.02
3/21/2015,0.03
9/19/2014,0
8/11/2008,0
8/1/2014,0
6/7/2015,0
6/3/2015,0
12/13/1988,0
11/25/1991,0
11/3/2015,0
1/6/1990,0
6/3/2017,0
4/27/1996,0
11/26/2016,
12/14/2018,0
11/15/1994,0
11/17/2016,0
7/28/2015,0
12/10/2010,0
10/1/2018,0.18
8/24/2020,0
12/24/1994,0
8/28/2013,0.01
1/26/2018,0.02
6/8/2019,0
2/6/2015,0
2/8/2014,0.02
12/7/1989,0
8/11/2017,0
8/27/2011,0
6/25/2012,0
10/21/2015,0
9/13/2015,0
11/20/1996,0
1/14/2010,0.17
4/4/2011,0
8/2/2020,0.09
11/4/2013,0
8/5/1990,0
7/17/1995,0
7/17/2014,0
8/23/2009,0
7/14/2019,0
5/12/1993,0
7/24/2011,0
11/6/1996,0
2/15/2018,0
12/7/2015,0
10/27/2016,0
9/14/2020,0
10/12/2011,0
7/25/1992,0
6/19/1996,0
9/2/2011,0.14
1/23/2021,0.01
12/4/2010,0
3/26/2015,0
9/30/1988,1.58
10/23/2008,0
6/12/2019,0.4
9/1/2019,0
10/21/2013,0.08
6/23/2010,0
9/19/2013,0
9/25/2014,0
10/25/2020,0
7/29/2009,0
8/1/2012,0
12/8/2018,0.3
10/16/2016,0
12/17/2014,0.02
11/30/1990,0
3/13/2017,0.01
3/16/2019,0.13
3/20/2013,0
4/9/1990,0
3/3/2020,0
4/7/2020,0.02
12/6/2009,0
6/20/2011,0
11/28/2017,0
7/20/2019,0
9/3/2015,0.03
12/12/2011,0.13
9/9/2019,0
10/4/1995,0
9/20/1997,0.1
7/31/2018,0
3/5/2011,0
12/24/1991,0
7/23/2018,0
8/5/2020,0
5/16/1996,0
5/29/2016,0
1/28/2021,0
10/27/2016,0
6/17/2009,0
6/22/2012,0.63
6/19/2014,0
7/13/1996,0
11/18/2013,0
12/23/1992,0
12/26/1996,0
12/16/2015,0
12/25/1991,0
3/7/1993,0
8/2/2017,0
3/30/2018,0
6/29/1990,0
10/31/1994,0
4/25/2018,0
7/2/2015,0.75
11/28/1996,0
12/26/2010,0
8/5/2015,0
10/26/1988,0
8/31/2016,0.41
9/26/2013,0
4/9/2010,0
2/24/2017,0
4/9/2014,0
6/10/2020,0
10/20/1989,0
5/28/2017,0
5/28/2010,0
7/29/2012,0
8/5/2019,0
5/19/2017,0
5/18/2017,0.05
5/19/1997,0
10/26/2010,0
7/7/2013,0
7/10/2010,0.03
4/11/2020,0
4/10/2010,0
12/6/2016,0
8/21/2016,0
9/25/2010,0.1
3/15/2017,0
10/13/2015,0
4/25/2016,0.04
8/16/2020,0
5/22/1992,0
4/9/2015,0
1/16/2019,0.66
5/5/2014,0
11/4/2017,0
2/18/2014,0
1/24/2016,0
3/28/2015,0
9/11/1996,
5/23/1994,0
2/17/2014,0
10/16/2015,0
12/14/2015,0.35
7/24/1991,0
10/7/1993,0
1/1/1989,0
10/3/2009,0
3/2/2017,0
7/3/1997,0
10/4/2007,0
5/18/2020,0
7/3/1994,0
9/22/2017,0.49
5/21/2018,0.2
9/19/2018,0
9/5/1996,
9/2/2020,0
4/19/2019,0
6/20/2018,6.77
7/8/1994,0
10/3/2010,0
9/3/2009,0
11/18/2015,0
10/3/2014,0.04
5/17/2012,0
11/29/2014,0
6/29/2015,0
11/8/2017,
2/14/2013,0
5/9/2017,0
3/21/2009,0
8/6/2018,0
8/20/2015,0.06
10/13/2012,0
6/8/2016,0.01
7/27/2017,0
9/30/2016,0
11/17/2016,0
6/30/2012,2.97
10/9/2015,0
3/20/2019,0
1/2/1994,0
7/28/1994,0
9/21/2016,0
1/25/1995,0.3
4/20/2020,0.01
9/26/2020,0
3/24/1992,0
7/15/2011,0
3/6/1989,0
8/7/2009,0
1/19/2010,0
1/1/2015,0
7/12/1996,0
4/20/2010,0
10/13/2010,0
7/6/1990,0
3/27/2011,0
1/7/2017,0
1/20/2017,0.01
4/18/2014,0.15
5/28/2013,0
2/4/2015,0.99
8/12/2009,0
11/26/2020,0
10/4/1990,0
4/16/2016,0
11/16/1992,0.35
12/3/2016,0.02
4/15/2020,0
11/6/1994,0
9/1/2012,0
12/6/2017,0.73
8/1/1994,0
1/27/2016,0.05
9/19/1991,0
9/2/2019,0
3/10/2011,0
2/9/2021,0
1/25/2017,0
5/4/1991,0
1/25/2018,0
7/21/2014,0
9/2/1990,0
12/7/2011,0
2/5/2015,0
6/18/2012,0.03
6/26/1989,0.41
7/3/2017,0
1/18/2018,0
7/28/2015,0
1/19/2009,0
6/11/2016,0
8/24/2020,0
2/28/2014,0
4/4/2008,0
12/10/2013,0
3/11/2020,0.02
10/1/2016,0
12/30/2016,0.02
8/13/2014,0
7/4/2015,0
6/5/2016,0
2/8/2009,0
6/23/2018,0
8/14/2017,0
8/20/2018,0
4/13/2017,0
9/17/1992,0
12/13/2014,0
4/4/2008,0
1/17/1989,0
8/9/2012,0
12/2/2014,0
11/13/2018,0.01
8/8/2020,0
7/7/2017,0.08
11/20/2018,0.14
5/18/2020,0
6/10/2012,0
6/10/2019,0
3/12/1989,0
4/4/2015,0
9/9/1995,0
10/12/1994,0
12/30/2009,1.22
6/15/2013,0
11/24/2014,0
9/28/2019,0
10/3/2011,0
11/30/2009,0
2/10/2010,0
11/25/2008,0
11/17/2011,0
12/20/2010,0
1/21/2016,0
8/21/2009,0
12/5/2008,0
3/2/2015,0.03
12/11/2017,0
2/10/2011,0.19
10/21/2011,0
6/27/2012,0
8/4/2013,0
11/21/2014,0.07
1/30/2008,0
12/4/2011,0
9/2/2008,0
10/26/2013,0
7/22/1991,1.1
9/2/2009,0.05
4/22/1994,0
5/16/1994,0
3/29/2014,0
11/17/2020,0
4/9/2011,0
3/7/2010,0
3/21/2010,0.37
9/28/1993,0
12/24/2009,0.07
12/17/2010,0
2/25/2021,0
7/28/2016,0
12/31/2015,0.06
4/29/1998,0
2/25/1996,0
8/2/2017,0
2/3/2015,0.16
8/3/2020,0
7/15/1993,0
6/30/2009,0
10/6/1994,0
3/16/2013,0
12/14/2019,0
